hdb_label,hdb_names,id,new_name,prompt,source,title,umap_x,umap_y
54,country_song_pop,01c15354-9961-4f92-88d0-9f177f1dc16b,country,"My Kryptonite, uplifting, love, male vocalist, bittersweet, romantic, anthemic, atmospheric, country soul, ",udio,My Kryptonite ext v2.2.2,0.2739698589,-3.7803423405
73,pop_female_upbeat,01c3c183-03bc-405c-a635-1566271add3c,pop,"Clear vocals. Female vocals, youthful, playful, clear vocals. reggae, pop, world music, female vocalist, upbeat, caribbean music. A song about letting someone go.
Rapid, fast paced catchy Outro, chants and handclaps ",udio,Let You Go ,-8.3950214386,-1.5262044668
-1,outliers,01c54e85-2917-48dd-83ba-177dcbf577f3,outliers,Write an alternative rock song about an Alaskan electrical engineer name Dave who plays an electrical guitar with precision and technique like you have never seen. He drives traded his Subaru for a hot rod Chevy and builds custom amps he sings like a star and lifts weights and exercises like a demon.,udio,Electric Dave ext v1,-3.9142179489,0.2806801796
-1,outliers,01cc2572-be47-4cbb-83f3-925951ef1df6,outliers,"plucked psaltery, viol, bass crumhorn, Sopranino Crumhorn, alto crumhorn, Tenor, Bass, Great Bass and Contrabass recorders, hurdy-gurdy, sackbut, tambourine, mandolin, Medieval nakers, Reverb-drenched lutes, Echoing viols, Filtered harpsichord, Glitchy recorders, Ethereal sackbuts, Distorted hurdy-gurdy, Phased mandolins, Chopped psalteries, Layered tambourines, Renaissance revival, Layered textures, Rhythmic counterpoints, ",udio,The Forest's Edge,-7.6384115219,0.1638879031
77,house_electronic_dance,10372bd4-b315-477a-a918-efb67935d7fe,house,"electronic, house techno 120bpm",udio,Pulse of the Night,-7.8432741165,-4.1816945076
-1,outliers,103c4d98-3d84-4e41-b84f-b5bbbd155541,outliers,"A song about the music muse Polimnia refusing to help a musician to get inspiration, lo-fi, rock, american rock",udio,Echoes of Silence,-4.3787941933,0.6501692533
-1,outliers,1044e9c3-d3e9-464b-84c8-4f99fa3756d5,outliers,"A song about socks disappearing in the wash, 80s, punk rock",udio,Lost in the Laundry,-4.6119260788,0.704715848
10,song_jesus_gospel,104a884d-a840-4196-a593-17ee6f46d371,gospel,"heil to the machine! gospel, church, orchestral, pathetic, christian",udio,Transhumanism Symphony,-0.7248669267,0.8360850811
54,country_song_pop,104a97cb-1287-4ade-b182-74dc0f6cb598,country,country rock,udio,Chainsaw County Saloon ,0.4585236013,-2.157977581
-1,outliers,104bb66c-dfd1-484d-844c-afb2e4ea11d2,outliers,"female vocalist, pop, electronic, electronic dance music, europop, eurodance, 1999",udio,Zlatan Malmö,-8.685500145,-2.7500021458
-1,outliers,105340f9-5104-4741-ab11-20d7a80fb066,outliers,"a song about a dragon who's afraid of fire, blues",udio,Dragon's Lament ext v2.2.1.2.2,-3.1674909592,1.7677397728
-1,outliers,10536900-6df6-418f-bc4e-eabfe8b3344a,outliers,"And upbeat disco rock song about how amazing Tina Turner was as the queen of rock and roll. The song should talk about her early days with ike and her comeback., electronic, club, rock, disco, funk, ",udio,Queen of Rhythm ext v1.1.2.2,-5.3618679047,-0.7114751339
-1,outliers,1054ba0f-3cd6-4cb5-82fe-abdef11863ab,outliers,"A song about a daughter called Alysha who turned24 
",udio,Alysha's Light,-2.2164874077,0.3562089503
-1,outliers,5a74c5dc-248e-477f-bc65-69a6bcb86089,outliers,"hardcore rap, hardcore hip hop, gangsta rap, boom bap, (Verse 1) Yo, it’s Marcus and uncle, a duo insane, Gangster antics in our Renault, we reign. Waiting for my license, can’t wait to be free, Charming the ladies while uncle’s in spree.  (Chorus) Marcus and uncle, we know we’re the top dogs, In our Renault, cruising like gangster gods. Renault so low, sparks fly in the night, Bass pumping loud, our street-crowned delight.",udio,Marcus - Gangsta low rider Renault,-3.4953563213,-4.8820691109
-1,outliers,5a7731c4-349a-4507-8c9d-338ebcc7db8d,outliers," a classic road trip anthem with its emphasis on freedom, adventure, and the open road, in the style of Queen",udio,Highway of Dreams,-4.4917860031,0.6081570983
-1,outliers,5a855937-1994-4b97-b60c-e60f2c6bed46,outliers,Add on as outtro,udio,"Electric Hands, Human Heart (Uncut)",-3.5837461948,3.2610850334
54,country_song_pop,30f9aea5-cc15-42a5-9dc0-0615fdd2fbd7,country,"a country song about two stranded lovers who are escaping together and searching for their freedom, country, folk, singer-songwriter, by  a male singer",udio,The Runaway Hearts,0.0180572513,-1.9169648886
-1,outliers,30fd3fcc-b8ff-42e4-bb2f-5e26de73ab13,outliers,"female vocalist, pop/r&b, Macon, everything's cheaper, 8B gardening zone, blue skies almost everyday, 4th largest city in Georgia.",udio,Macon Skies,-8.3054418564,-1.2055046558
45,song_love_sad,310cabb6-7a6b-4389-b46e-31eef7961300,love/sad,create song for my father inthe heaven waiting to be reuniting with you,udio,Until We Meet Again Father,-2.0422105789,0.8278073072
54,country_song_pop,310cc3b5-6913-46ef-bff1-13709f5a9c90,country,"Song about my friend Rick. He kneed a man in the testicle and killed it. country, classic country, outlaw country, ",udio,Ballad of the Withered Nut,0.1626789272,-1.2326433659
-1,outliers,310ffe41-e525-4bec-a6af-f204d2a04b4b,outliers,"a song about the curse of the midas touch, alternative rock",udio,AR 2,-4.3393216133,0.489231199
-1,outliers,31196eeb-bdf9-4b7e-9a91-356076b1dcbc,outliers,"Deathwing enters a Space Hulk which is full of terrible monsters, 90 rock, male vocalist, blues/rock, heavy metal, rhythmic, ",udio,Echoes of the Dark,-7.2878232002,3.7224638462
-1,outliers,1171458e-1889-46e6-9890-e237a114d1ad,outliers,midwest emo song about eating delicious brisket BBQ with good marbling and great sauce,udio,Comfort in the Flame (Brisket Song),-3.7615613937,0.3407191336
-1,outliers,117e6bb9-31c1-4491-a93e-784546079a3e,outliers,"a song about light, drum n bass, jump up drum n bass",udio,Glow in the Dark,-5.844625473,-3.5662343502
65,pop_rock_female,118b575f-a0dc-4507-9503-a6ca7ed59011,pop-rock,"pop rock, classic rock, female vocalist, ",udio,Sh*t Hits the Fan,-8.8823270798,0.913643539
-1,outliers,11925e1d-22a4-4853-8dc6-4c6cf2736e3a,outliers, rock musical by the band GHOST about an ancient timeless plague doctor killing death becoming a god and creating the unbound ,udio,Eternal Night,-4.2282791138,2.7774028778
52,cat_song_pop,1192bd7a-c860-4854-8ee9-eece9c2d2a21,cats,Pop rock song about my cat Bingo,udio,King of the Alley,-1.6400820017,-2.7207603455
-1,outliers,119449b2-13aa-4ef1-a8d4-096969d062d4,outliers,"Romantic, two singers, pop,",udio,In Sync,-5.2961006165,0.486575067
72,synthwave_synth_pop,11964416-300d-4184-a044-959a6e071a75,synthwave,"bombastic and heavy, synthwave, in the style of Weeknd and Depeche Mode",udio,Retro Dreams [FULL SONG],-8.9502229691,-0.9254716039
-1,outliers,a445f7a9-7e45-4cf3-87d2-5c1d808d8dfc,outliers,"An old folk, folklore, story telling song about death, loss, energy, reincarnation and life, atmospheric, male vocalist, rhythmic, passionate, uplifting, mellow, rock, ",udio,Washed in the River,-6.058245182,1.5699521303
6,reggae_song_pop,a44e53e5-60f2-47de-b277-9acd38c5c74d,raggae,Reggae,udio,Lindfield Glory (man),-6.1655125618,-5.90726614
54,country_song_pop,a44ed450-b892-4f94-ba99-f8ed2ce6fb2e,country,"A sad country and western song about a guy's AI telling him he has no answer for his query, country, regional music, northern american music, western, melodic, americana, pastoral, warm",udio,The AI's Got No Answer - final,0.2240369022,-2.6736292839
-1,outliers,a453cee9-d91f-4d5d-83d4-a50d24dd0da4,outliers,"Yelling about chicken nuggies and tendies, making mommy angry, getting smacked on the bum bum, i shitted the bed, slow melodic dark gothic metal",udio,Mommy's Tendies,-3.092145443,1.3693311214
-1,outliers,a45854e1-38b3-44d2-91dc-9ca021179497,outliers,"melancholic, pop, melodic, dance, upbeats part, smooth female voice, sexual, ",udio,delulu escape,-8.5723772049,-0.8085457087
54,country_song_pop,a45952b1-d47a-45d3-8cf9-948996947ed4,country,"Classic Country song about a neighbor named Dan who is always organizing his van, even though he says he never had the time to. male vocalist, light-hearted and funny, playful",udio,Dan's Daily Routine,0.2361681312,-1.7338844538
-1,outliers,a4595913-7889-48c1-876c-2731ac245702,outliers,"a experimental, synth, backwards synth song that sounds like mitski, lana del ray, beach house about learning to grow ",udio,Through Time's Mirror,-5.4904823303,-1.2028460503
-1,outliers,a46dc607-3259-4972-a024-3f02bc605d17,outliers,Hardcore political rap from 1989 with a heavy breakbeat,udio,Queen of the North,-4.1737003326,-4.1159610748
-1,outliers,ea90f364-4392-4a60-9d7c-3c4af093b37e,outliers,"modern, contemporary, energetic, broadway, musical, drum machine, techno, electronic, ",udio,Bunyanian Rhapsody (WIP) ext v2.2,-7.9835839272,-2.8219707012
72,synthwave_synth_pop,ea96377f-d4ce-40c0-b65e-9d38f3950c7c,synthwave,"electronic, synth-pop, synthwave, nocturnal, ",udio,Electric Heartbeat,-9.4475183487,-1.2316610813
54,country_song_pop,ea997282-3549-4ccf-9d2d-233ec8a7a0ba,country,"Female vocalist, Regional music, Northern american music, Country, Country pop, Contemporary country, Uplifting, Female vocals",udio,I have to pin my P*iss flaps back,0.1118990481,-3.8473901749
74,metal_epic_symphonic,eaa72c5b-20a5-4af3-854d-ba58e8e9269a,metal/symphonic,"epic power metal with long electric guitar solos, doublebass drums, male operatic deep voice, song abou walking down the street full of dogshit, beware, take care of your shoes, jump and jump around dogshit, making funny moves like in the ministry of funny walks",udio,Pirate Boots Beware (Poop Pirate Metal),-5.6649112701,4.4003396034
67,song_synthwave_cyberpunk,eaa9bee1-1c01-440f-8dbe-2866d838868c,synthwave,"""Virtual Reverie"" is a deeply introspective synthwave track that explores the emotional complexities of a virtual relationship that has blurred the lines between fantasy and reality. The protagonist, a lonely man who finds solace in an online chat model, grapples with his growing dependency on her. As she hints at her departure, he reflects on their history, internal struggles, and the impact of their interactions on his life.",udio,Confessions of A Holic: Virtual Reverie,-6.2892947197,-1.6037031412
-1,outliers,eaac8222-7f0d-4412-b69f-37bf71916613,outliers,"trip hop, string quartet, contemporary jazz, melodic, ",udio,Voyage To The Infinite ,-7.8007669449,-1.2095998526
58,guitar_acoustic_song,eab3380c-640e-4abc-8bdc-2d1d3f2fd13f,acoustic,"a very slow song sung by a deep-voiced old man about the end of a long relationship where they will stay together forever even though they have given up their own dreams in the style of Leonard Cohen a bit of acoustic puctuated by electronic percussion. Low voiced older man that is slightly cool and smokey. He has loved a lot and been through the mill. Done wrong and has been wronged. classic rock/folk with a bit of trip hop with black female backup singers., electronic, metro downtempo, ",udio,Shadows and Deals,-6.4577021599,0.8242610097
-1,outliers,eabe0882-ff95-481a-8031-50c60d89c93d,outliers,A catchy and dramatic homage to 1980s German euro disco.,udio,I Just Want the Lights,-7.8292236328,-2.0790324211
-1,outliers,5934713a-2f2e-4e98-a85c-ad9535d5fb01,outliers,"a song about eating cookies in the style of ""Did it all for the Nookie"" by Limp Bizkit, melodic death metal, ",udio,Me Did It All For The Cookie - parody,-3.5569012165,1.0531195402
-1,outliers,5935e70f-5b42-4c97-aedd-a3bdc0fc819d,outliers,"dungeons and dreagons, indie rock, alternative, ",udio,Twilight Realms ,-6.1207556725,1.65092659
-1,outliers,5936a5c5-b587-4236-b4d1-ea663e82d3a2,outliers,Deep chill into the summernight,udio,Moonlight Breeze,-2.6332581043,1.8836905956
-1,outliers,59429081-97af-4ef9-9d2f-74b885f1c4df,outliers,"electronic reggae intense, instrumental hip hop, ",udio,Pulse,-5.9962601662,-4.6712136269
-1,outliers,594705f5-0341-41c4-81b7-0f626dfd001d,outliers,"1970s progressive rock song cheers to the winner! Crash, bang!",udio,"Emmerson, Rush, and Parson's Magnum Opus - Cheers to the winner!",-5.4553484917,1.3065476418
-1,outliers,594d9629-12b4-4dc9-af74-9b4b93bb9661,outliers,"a song about Columbia Palestine protests. 80s/funk/disco, ",udio,Spoiled Brats for Palestine,-4.1110863686,-1.9106096029
-1,outliers,5950a813-6a25-41ae-bea0-5cdb3ffe63ae,outliers,"bittersweet, poetic, melancholic, male vocals, uplifting, piano, drums (drum set), ",udio,Wooden Knights Beneath Sky,-7.7411398888,0.8187733889
-1,outliers,5959e09f-c1b4-485f-82b5-63f320d1ce6f,outliers,A 1990s east coast gangster rap with a backing track in the style of Gang Starr,udio,A Strange Fiction,-3.6851322651,-5.1842670441
37,pop_vocalist_female,31bc84da-682f-488e-92f1-27aa8e31a23f,korean,"r&b, k-pop singing, pop soul, drop, [English & Korean Vocalist 20 year old female powerful and dynamic. Emotive and soulful with a distinct edge. Strong and vibrant. Influenced by R&B and soul, her voice carries significant power. Able to convey deep emotions and intensity. Versatile and adaptable across a wide range of genres. With a smooth vocal run and rich timbre. Technically proficient with precise intonation and complex vocal techniques. Capable of delivering both fierce high-energy anthems and soft, airy ballads. Infusing her performances with unique expressiveness and finesse.] K-pop, pop soul, urban soul, contemporary r&b, adult contemporary, electronic, rnb swing, dance-pop, r&b k-pop singing punk pop drop [Vocalist 20 year old female powerful and dynamic. Emotive and soulful with a distinct edge. Strong and vibrant. Influenced by R&B and soul, smooth soul, rnb/swing, ",udio,Grace in Motion ,-8.3176431656,-2.2873425484
-1,outliers,31d53ef6-6d8a-495e-952d-3b84dde63eb4,outliers,create a traditional Scottish song with bagpipes that tells the story of the Scottish struggle and resistance against the English tyrant. that talks about the fight and the brave warriors who lost their lives and bled on the battlefield,udio,Highland Resistance,-4.5380439758,1.6176085472
-1,outliers,31d55fb4-5067-48ec-be77-42bfb2aa5b6e,outliers,"A song about the smell of decay in the supermarket where the beautiful girl is at the checkout, in the style of Slayer ",udio,Nightmare Aisles ext v1,-4.0125021935,1.5773887634
7,swing_electro_house,31dadb56-a6d8-457f-9bf8-3b624e32140b,electroswing," Female vocals, Electro Swing, EDM, Swing House, Jazz, House, Electronica, Swing, Saxophone, Trumpet, Trombone, Clarinet",udio,I Got Sent To Hell And All They Play Is Electro Swing?,-10.1795682907,-2.4330232143
-1,outliers,31dec1e6-bb7a-43ba-85ae-945a8271d2f5,outliers,"male vocalist, energetic, anthemic, romantic, longing, happy, sentimental, humorous, rhythmic, performed by blink-182, a song about love and lust",udio,Right From The Start (Love Potion Version),-7.7877469063,0.3789661825
-1,outliers,31dedd18-0aef-4b62-8a77-eb65de44f1d5,outliers,"folk, contemporary folk, americana, folk-rock, bluegrass, rock, country, drums (drum set), piano, keyboard, electric guitar, country rock, acoustic guitar, percussion, classic rock, soft rock, folk rock, guitar, ",udio,Silver Shadows ,-8.8846073151,1.4626742601
61,sea_shanty_song,b93ee9d1-eb06-42b0-8783-429fdea73b21,sea shanty,Sea shanty,udio,The Mushroom Shanty ext v2,-3.2783408165,3.4808006287
54,country_song_pop,b9458806-44e3-4f5e-932f-f8802a4be82c,country,"A storytellin country song about a Man and his self proclaimed swag, folk, country, singer-songwriter, bluegrass, acoustic guitar, fiddle, ",udio,Modern Day Pimp,-0.3810438216,-2.484089613
-1,outliers,b94d8527-4195-4074-bc7d-39f8d7465cc8,outliers,Wall of sound happy doom metal heavy slow major key psychedelic female vocals harmony ,udio,As the World Burns,-7.2309956551,2.9941074848
-1,outliers,b9529cd8-c58a-4610-8379-5f5069e366b9,outliers,"Robotic singing trap cloud rap
 Native flute, atmospheric, ethereal, experimental, Future bass, spacey, trap, hip hop, post rock, stadium rock, uplifting, peaceful, passionate, robotic vocal choir",udio,THANK YOU!,-7.8235359192,-2.7629663944
30,hop_hip_rap,b9546f95-14a1-4723-bf91-d32cf59980aa,hiphop,"hip hop, a song about world intelligent.",udio,Wisdom's Abundance,-2.8704566956,-3.9744267464
