url,title,prompt,tags,lyrics,status
https://suno.com/song/63eb0edc-0ba7-44ae-a9e1-3a13a9c84ad7,DJ Bolzo (CazzoFiga),"figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo","figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo, figa, cazzo",,success
https://suno.com/song/63ebbe5d-2e00-4be9-94f8-f807139380bf,Selalu Kucinta,piano,piano,,success
https://suno.com/song/63ed5efd-009d-4328-aed9-3a2f4c9b54e9,Journey to Love,"Evocative of outer space, Studio quality vocal, Fast europop, Pulsating fast bass, Epic drop","Evocative of outer space, Studio quality vocal, Fast europop, Pulsating fast bass, Epic drop",,success
https://suno.com/song/63ee0b12-6343-4f72-9ea6-6f245d9b0d74,Creature of Wonder,Folktronica,Folktronica,,success
https://suno.com/song/63ee8915-c9ed-42a9-ad9f-7b54d4804f29,Doubts of a Friend,Sad Ballad,Sad Ballad,,success
https://suno.com/song/63ef1f09-7e8c-4f27-a178-558dfd5e7a6e,Alone through the Lauter-Tal,orchestral rock introspective,orchestral rock introspective,,success
https://suno.com/song/63ef2abd-5790-45c5-b018-f09487b9e3f5,Cinta yang Tersesat,pop soft piano melancholy,pop soft piano melancholy,,success
https://suno.com/song/ca486364-c105-4701-ba48-a6cead42f995,The Tale of Cherry Tree. Country Song.,"Christian worship song in Irish folk country style, Moderato, Duet female and male singers, uplifting, melodic, emotional","Christian worship song in Irish folk country style, Moderato, Duet female and male singers, uplifting, melodic, emotional",,success
https://suno.com/song/ca48dc94-1e63-45d7-9ca6-5f079ad9ac3d,Snail Funk,Psychedelic funk,Psychedelic funk,,success
https://suno.com/song/ca498c16-50a8-4c89-ba2d-5879e1c9a775,Who would have thought,"Midwest Emo, melancholy, female lead, hardcore","Midwest Emo, melancholy, female lead, hardcore",,success
https://suno.com/song/ca49bea5-e3ed-4fc6-86d5-d263513f2a04,Spooky Ghosts Groove,soft rock playful,soft rock playful,,success
https://suno.com/song/caea7a05-c20c-4be8-855a-9c09f818d4ae,ฉันคือไทยใหญ่ไม่ไช้พม่า,"pop melodic, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","pop melodic, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/caea8d30-0f30-4323-8ce5-3d42ab9035d9,404,,,,success
https://suno.com/song/caeac335-a29c-4b68-9eb1-90195c1ec72c,Jste moje všechno,man voice pop rock popular,man voice pop rock popular,,success
https://suno.com/song/caeb0ebf-9394-4772-b863-5c2e28659f34,"J’ai découpé l'horizon aux ciseaux, zarb",Cartoon choeur,Cartoon choeur,,success
https://suno.com/song/2811a212-0e15-40ef-a0fb-1a7fed8285c1,Discordant but Important,"cinematic, atmospheric, piano, guitar, drum, indie, bass, orchestral, synthwave, epic, beat, vocoder, vox box, talk box","cinematic, atmospheric, piano, guitar, drum, indie, bass, orchestral, synthwave, epic, beat, vocoder, vox box, talk box",,success
https://suno.com/song/2812bc35-9181-45e1-a777-7ee4998e2a32,La Fiesta de Campanars,alegre pop bailable,alegre pop bailable,,success
https://suno.com/song/2812fa3b-506d-4d31-9fb2-6cfd3f134ae5,Mero Ek Tarfa Maya,mellow lofi uk drill,mellow lofi uk drill,,success
https://suno.com/song/281319f9-1908-4f4a-8857-92317fb6bc6a,Vikings Valhalla-英靈殿 (Full Ver.),Gothic Rock Ethnic Hip Hop,Gothic Rock Ethnic Hip Hop,,success
https://suno.com/song/2813467b-5078-49fc-863c-bab467807d11,Ищи в ночи (Огонь свечи)_3 коротыш,"⚔️ Power Metal ⚔️, the best quality, Symphonic, Violin, Male vocals","⚔️ Power Metal ⚔️, the best quality, Symphonic, Violin, Male vocals",,success
https://suno.com/song/28153405-163c-44d6-8c30-295956319ce9,Tales of Babatunde,country acoustic bluesy,country acoustic bluesy,,success
https://suno.com/song/28155232-526a-4488-9dba-d53bf32549e3,Лека нощ,"sea shanty rhythmic harmonious, outlaw country, country pop, art pop, latin pop, microhouse, electro, piano cover","sea shanty rhythmic harmonious, outlaw country, country pop, art pop, latin pop, microhouse, electro, piano cover",,success
https://suno.com/song/2815e20b-a682-4620-8182-e2a34431918b,Parks rec,"Ambient disco
Energy
Uplifting bedroom pop","Ambient disco
Energy
Uplifting bedroom pop",,success
https://suno.com/song/28160e9b-0a53-4b95-8a3c-c9c9bdc458f4,Egyptian Rain Dance 2,rhythmic dance pop electro,rhythmic dance pop electro,,success
https://suno.com/song/f2b49aaa-ba8f-448d-b92a-8d9f72c99c49,+Jesus on the mount 4m28s,"New age, synthetic sympathy, female soprano vocals, piano, violins, drum","New age, synthetic sympathy, female soprano vocals, piano, violins, drum",,success
https://suno.com/song/f2b5502f-5857-4869-b556-57a1494af2ec,Let it go it's alright,"soul blues, soul","soul blues, soul",,success
https://suno.com/song/f2b58979-6b77-4f99-bfdc-5168e5f8b5ca,夜の街を彷徨う,"lo-fi Japanese city funk, Miku voice, Vocaloid, night-lovingscene, complex electroswing","lo-fi Japanese city funk, Miku voice, Vocaloid, night-lovingscene, complex electroswing",,success
https://suno.com/song/f2b5e4a4-cf37-410f-bf35-2543cde05383,Life Isn't,Great blues  opera1,Great blues  opera1,,success
https://suno.com/song/f2b69883-1c4e-4005-814f-cff79bfce4cf,Melodies in the Moonlight,melodic soft rock piano,melodic soft rock piano,,success
https://suno.com/song/f2b7b652-5068-40a8-8cba-2b21bee89202,Riley Saint Superhero,pop electric,pop electric,,success
https://suno.com/song/f2b91d2b-a0e2-4621-9d6c-8ecd15a959fe,Jaizz Noir_Solitude,"jazz noir, piano, drums","jazz noir, piano, drums",,success
https://suno.com/song/f2ba6a18-3516-4e61-8af8-dac340150fe0,Coeur perdu sur le trottoir,"electropop, rock, pop","electropop, rock, pop",,success
https://suno.com/song/f2ba901e-9281-43fe-bd97-1d81caceab0b,In the Moment,upbeat vlog/gaming chill electronic,upbeat vlog/gaming chill electronic,,success
https://suno.com/song/f2bb1aa6-01b3-4659-809a-3868d7c4d245,You Are The One,"Male voice, unplugged pop Country folk rock","Male voice, unplugged pop Country folk rock",,success
https://suno.com/song/f2bc0c5f-da29-44ca-9ecf-48749d31a5a1,Rainy Love,"Brit-pop, male lead","Brit-pop, male lead",,success
https://suno.com/song/f2bc4086-256b-48c8-a138-6461b33e0d8f,Midnight Whispers,"mellow chill lofi, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","mellow chill lofi, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/f2c1c51e-a86d-4d34-adab-53542575f04d,Esperanza en tu Viaje,"rock, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","rock, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
