user_number,problem_hash,prompt,genre,mood/emotion,instrumentation,timbre,function,music theory,story/narrative/lyrics,age,gender,english_proficiency,english_native,native_language,years_music_making,years_formal_instruc,hours_per_week_music,ai_text_tools_usage,ai_music_tools_used,ai_music_tools_freq
16,01d43ee2-c6ff-4b66-a,"Chill R&B female vocals, singing about love, bass in the back, mellow pace and vocals harmonizing in bg",r&b,chill,female vocals|bass,,,mellow pace|vocals harmonizing in bg,love,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,1,0,Daily or multiple times per week,No,
16,12c3b33c-37c3-42e9-b,"Slow start with low background music with high emphasis on vocals, pace is faster (like rapping)",,,vocals,low background music,background,slow start|high emphasis on vocals|faster pace|like rapping,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,1,0,Daily or multiple times per week,No,
16,1e28722f-2c5c-474e-a,"Soft starting that is steady, piano in the bg, continuous, steady melody.",,,piano,soft,bg,starting|steady|continuous|steady melody,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,1,0,Daily or multiple times per week,No,
17,246bf3fe-a489-4545-a,"soft, light, and airy vocals, at times layered and with harmonies. very refreshing, sounds like an early 2000s-2010s kpop girl group. soft and light piano with shimmery effects.",kpop|girl group,refreshing,vocals|piano,soft|light|airy|layered|shimmery,,harmonies|early 2000s-2010s,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,f5e3d294-de4a-4be3-9,begins with very dramatic string orchestra and crescendos as the track progresses with a band coming in,,dramatic,string orchestra|band,,,begins with|crescendos|as the track progresses,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,f190fc46-b387-4437-a,"track sounds like a remix of a soulful, laidback spanish guitar with chill rap beat, has male vocals start out with harmonies and then rapping",rap,laidback|chill,spanish guitar|male vocals,soulful,,remix|beat|harmonies|rapping,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,cc598c82-8126-4cdf-9,"instrumental track, electronic dnb vibes, a chill fairy-like melody playing over the beat",electronic|dnb,chill,instrumental,fairy-like,,melody|beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,be9d0001-9386-4d1a-b,"begins with dramatic orchestral sound (violins), softens as mellow female vocals come in (harmonizing)",,dramatic|mellow,violins|female vocals,,,begins with|softens|harmonizing,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,bc812733-b45b-4d2b-9,"track starts very upbeat, has a funky, electronic vibe with shouty/echoey vocals and a baseline carrying most of the track",funky|electronic,upbeat,vocals|baseline,shouty|echoey,,track starts,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,ae81034e-2b91-4d08-8,"track opens with very dramatic, airy/breathy vocals, sounds very cinematic and inspired by opera, also has layered harmonies throughout and a low drum in the back (and maybe strings)",opera,dramatic,vocals|low drum|strings,airy|breathy,cinematic,layered harmonies,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,97674f07-7bc3-404e-9,"track opens with very dramatic, harsh/strong drumming and angry + powerful lyrics.  track builds with drum roll that carries into a yelling chorus with strong rock guitar",rock,dramatic|angry|powerful,drumming|rock guitar,harsh|strong|yelling,,track opens with|track builds|drum roll|chorus,powerful lyrics,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,94894312-0261-4956-8,"sounds like 90s hip pop with a steady beat and groovy melody in the back, male rap vocals over everything",90s hip pop,,male rap vocals,groovy,,steady beat|melody,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,89fe259f-467e-4f79-9,"track has chanty, shouty vocals with a haunting quality, sounds a bit grunge and emo, early 2000s british rock. steady drums/beat throughout give it a grunge feel. also has a nirvana ish baseline.",grunge|emo|british rock,haunting,vocals|drums|bassline,chanty|shouty|nirvana ish,,early 2000s|steady beat throughout,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,523ab434-2e54-4441-9,"has a trap beat over some jazzy relaxing piano, male rap/hip hop vocals playing over everything else",trap|rap|hip hop,relaxing,piano|male vocals,jazzy,,beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,55300023-5c40-490e-9,"track opens with flairy dramatic horns/band and then a jazzy female voice carries with band calling back in between adlibs, light cymbals throughout, 50s-60s feel",jazzy,dramatic,horns|female voice|band|cymbals,flairy|light,,adlibs|50s-60s feel,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,5583d3b7-8692-4c18-8,"track opens softly with strings, flute, and a musical voice, intensifies with piano and a band, becomes very theatrical",,,strings|flute|voice|piano|band,theatrical,,opens softly|intensifies,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,56ea63b7-77b6-401b-a,sounds like a rap with a trap beat and male british vocals,rap|trap,,male british vocals,,,beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,6eec1cc9-81f9-40d3-9,"intense track with punk rock screaming vocals and callbacks, steady upbeat drums and trashy guitar",punk rock,intense,screaming vocals|drums|guitar,trashy,,callbacks|steady upbeat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,7279ca60-c53e-4913-a,"opens with a charming electronic melody, sounds like an old advertisement/jingle with light male layered vocals and a peppy drum line carrying the beat",electronic|advertisement/jingle,charming|peppy,male layered vocals|drum line,light,,melody|carrying the beat|opens with,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,754ad4a8-b85d-430a-8,"track has a steady beat and somewhat uplifting chords, with fingerstyle guitar in between. beat drops out and vocals round out into a layered spoken/chant and faster beat kicks in",,uplifting,fingerstyle guitar|vocals|spoken/chant,layered,,steady beat|chords|beat drops out|faster beat kicks in,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,304f77ae-6961-4c73-b,"track is upbeat and has a groovy, uptown funk vibe, beat/drums are steady throughout, keyboard chords/motif in the background",uptown funk,upbeat,beat/drums|keyboard,groovy,,steady throughout|chords/motif in the background,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,3c401ec0-d117-449d-a,"track has a very 90s-2000s afro rnb feel with soulful female vocals and adlibs, and a steady bass/clap beat. sounds like alicia keys. also has repeating piano chords in the back.",afro rnb,,female vocals|adlibs|bass|clap|piano,soulful,,90s-2000s feel|steady beat|repeating piano chords,sounds like alicia keys,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
17,4ad18a9e-43ea-4de2-b,"track has a very early 2000s coming of age vibe, male alt rock vocals with steady drums carrying the song",alt rock,coming of age vibe,male vocals|drums,,,steady,early 2000s,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,10,0,5,Daily or multiple times per week,No,
18,e0aea9d2-f3fe-4e97-a,"A laid-back and stylish 1990s-inspired music style featuring smooth beats, relaxed grooves, and a blend of pop, hip-hop, and R&B influences that create a cool and effortless vibe.",pop|hip-hop|r&b,laid-back|cool|effortless,,stylish|smooth,,1990s-inspired|beats|relaxed grooves,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,df0117f3-743c-460c-9,"A rock style inspired by the 2000s, featuring driving guitar riffs, steady drum patterns, and energetic vocals that create a bold and mainstream rock sound.",rock|mainstream rock,energetic|bold,guitar|drums|vocals,,,2000s inspired|driving guitar riffs|steady drum patterns,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,9e8106ce-2e4a-450c-8,"A genre of music characterized by independent production and a distinctive, often alternative sound, featuring melodic instrumentation, personal lyrics, and a creative, non-mainstream style.",indie|alternative,,,distinctive|creative|non-mainstream,,melodic,personal lyrics|independent production,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,876c1749-d348-48e6-a,"An upbeat rock track featuring lively instrumentation and warm, friendly vocals, combining energetic guitar riffs with an inviting and approachable tone.",rock,upbeat|friendly|inviting|approachable,vocals|guitar,warm|lively,,energetic guitar riffs,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,8395a570-7ed2-4c0c-a,"A dark and mysterious techno beat characterized by steady, pulsing rhythms, deep basslines, and atmospheric synths that create an immersive and slightly eerie electronic soundscape.",techno|electronic,dark|mysterious|slightly eerie,synths,deep|atmospheric|immersive,,steady|pulsing rhythms|beat|basslines,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,81a13b0e-aa23-4618-9,"A mainstream pop song inspired by the 2010s era, featuring catchy hooks, polished production, and a blend of electronic and melodic elements designed for broad appeal.",mainstream pop,,,polished production,designed for broad appeal,catchy hooks|melodic elements,2010s era|electronic elements,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,7606dd90-1f55-4f82-8,"A rap style inspired by the 2000s, featuring rhythmic beats, catchy hooks, and confident lyric delivery, often blending melodic elements with classic hip-hop production.",rap|hip-hop,confident,,catchy,,2000s|rhythmic beats|hooks|melodic elements,lyric delivery|classic production,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,5de9f530-88d9-44a5-9,"A classic 1990s techno beat characterized by steady four-on-the-floor rhythms, repetitive synth patterns, and driving electronic basslines that create a raw, club-oriented energy.",techno,driving energy,synth|electronic basslines,raw,club-oriented,classic 1990s|steady four-on-the-floor rhythms|repetitive patterns|beat,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,63da007b-14c8-431d-a,"A genre of music characterized by strong guitar-driven instrumentation, steady drum rhythms, and powerful vocals, often delivering high energy and emotional intensity.",,high energy|emotional intensity,guitar-driven instrumentation|drum rhythms|powerful vocals,,,steady,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,7536c885-e926-4f7e-b,"An upbeat electronic dance music track with strong techno influences, driven by pulsating rhythms, layered synths, and high-energy beats, all delivered without vocals to maintain a purely instrumental focus.",electronic dance music|techno,upbeat|high-energy,layered synths,,,pulsating rhythms|beats|instrumental,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,2eb94ad9-fe4a-4c6e-9,"A smooth, well-paced rap track that blends a steady, engaging rhythm with storytelling lyrics, allowing the narrative to unfold clearly over a consistent and appealing beat.",rap,,,smooth,,well-paced|steady|engaging rhythm|consistent beat,storytelling lyrics|narrative,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,2f52deb7-1947-4e11-9,"A playful and energetic theme song for a cartoon show, featuring catchy melodies, bright instrumentation, and a fun, upbeat rhythm designed to capture attention and set a lighthearted tone.",,playful|energetic|fun|upbeat|lighthearted,,bright,theme song|cartoon show|designed to capture attention,catchy melodies|rhythm,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,3c41851f-03a5-464c-9,"A 90s techno-inspired reinterpretation of Ice Ice Baby, featuring a steady four-on-the-floor beat, electronic synth layers, and a driving bassline that transforms the original hip-hop track into a club-oriented dance remix.",90s techno|hip-hop|dance remix,,electronic synth layers|bassline,,club-oriented|dance,steady four-on-the-floor beat,reinterpretation of ice ice baby|original track,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
18,3f9b3ba7-7b13-4d04-8,"A 1960s-style musical composition featuring rich choral harmonies and orchestral string instruments, creating a warm, cinematic sound that reflects the emotional and expressive character of the era.",,emotional|expressive,choral harmonies|orchestral string instruments,warm,cinematic,1960s-style,,18 - 24,Man / Male,Very Proficient,Yes,,0,0,0,Weekly or few times per month,No,
